input,query
"또한 월드비전은 시리아 북서부의 상황이 식량 배급 삭감으로 인해 점점 더 복잡해지고 있다고 우려를 표했다. 약 250만 명의 주민과 아동들은 심각한 기아 위험에 처해있으며, 이미 고조된 위기를 악화시키고 있다.","CREATE (a:월드비전)
CREATE (b:시리아 {이름: '북서부'})
CREATE (c:상황)
CREATE (d:식량_배급_삭감)
CREATE (e:주민 {숫자: 250만})
CREATE (f:아동)
CREATE (g:기아 위험)
CREATE (h:위기)
CREATE (a)-[:우려를 표했다]->(c)
CREATE (c)-[:복잡해지고 있다]->(b)
CREATE (b)-[:식량 배급 삭감으로]->(d)
CREATE (d)-[:점점 더 복잡해지고 있다]->(h)
CREATE (h)-[:고조된 위기를 악화시키고 있다]->(g)
CREATE (g)-[:처해있으며]->(e)
CREATE (e)-[:이미"
"식량 불안은 2015년 이후 50% 이상 증가하여 1,210만 명으로 추정되는 사람들에게 영향을 미치고 있다. 영양실조율은 사상 최고치를 기록하고 있으며, 임신·수유부 4명 중 1명이 급성 영양실조 상태이며, 일부 지역의 아동 4명 중 1명은 신체 발달 저해를 겪고 있다.","CREATE (a:식량_불안)
CREATE (b:2015년)
CREATE (c:1,210만 명)
CREATE (d:사람들)
CREATE (e:영양실조율)
CREATE (f:사상 최고치)
CREATE (g:임신·수유부)
CREATE (h:4명)
CREATE (i:1명)
CREATE (j:급성 영양실조)
CREATE (k:일부 지역)
CREATE (l:아동)
CREATE (m:4명)
CREATE (n:1명)
CREATE (o:신체 발달 저해)
CREATE (a)-[:이후]->(b)
CREATE (a)-[:증가]->(c)
CREATE (a)-[:영향]->(d)
CREATE (e)-[:사상 최고치]->(f)
CREATE (g)-[:4명 중 1명]->(h)
CREATE (h)-[:급성 영양실조]->(i)
CREATE (k)-[:일부 지역]->(l)
CREATE (l)-[:4명 중 1명]->(m)
CREATE (m)-[:신체 발달 저해"
"이처럼 심각한 상황에도 불구하고 53억 달러(한화 약 6조 9천2백여원)를 필요로 하는 2023년 인도주의적 대응 계획 중 현재까지 약 13%의 자금만 지원되고 있어, 월드비전을 비롯한 인도적 지원 기관들은 심각한 우려를 제기하고 있다.","CREATE (a:인도주의적_대응_계획)
CREATE (b:자금_지원)
CREATE (c:월드비전)
CREATE (d:인도적_지원_기관)
CREATE (a)-[:필요로_하는_금액]->(b)
CREATE (b)-[:지원되고_있어]->(c)"
"요한 무이는 “세상 어떠한 아동도 굶주려서는 안 되기 때문에 우리는 긴급한 도움이 필요한 사람들을 지원하고, 기아의 근본 원인을 해결하며, 전 세계적으로 식량 안보를 높이고, 아동과 지역주민, 지역 사회를 위한 보호 조치를 강화하기 위해 주요 이해 관계자들과 협력하고 있다”며 ""절망적인 상황임에도 불구하고 월드비전과 협력 기관들은 포기하지 않고 노력하고 있음에도 불구하고 더 많은 국제적인 도움과 관심이 절실하다. 이번 대지진 발생 6개월을 계기로 개인, 기업, 정부, 그리고 국제 NGO들이 복합적 위기에 놓인 시리아 주민과 아동들이 회복되도록 힘을 모으길 기대한다""고 말했다.","CREATE (a:요한_무이)
CREATE (b:세상)
CREATE (d:굶주려서)
CREATE (e:안_되기_때문에)
CREATE (f:우리)
CREATE (g:긴급한_도움)
CREATE (h:사람들)
CREATE (i:지원하고)
CREATE (j:기아의_근본_원인)
CREATE (k:해결하며)
CREATE (l:전_세계적으로)
CREATE (m:식량_안보)
CREATE (n:높이고)
CREATE (o:아동과 지역주민, 지역 사회)
CREATE (p:보호 조치)
CREATE (q:강화하기 위해)
CREATE (r:주요 이해 관계자들)
CREATE (s:협력하고 있다)
CREATE (t:절망적인 상황임에도)
CREATE (u:불구하고)
CREATE (v:월드비전과 협력 기관들)
CREATE (w:포기하지 않고)
CREATE (x:노력하고 있음에도)
CREATE (y:더 많은 국제적인 도움과 관심)
CREATE (z:절실하다)
CREATE (a)-[:말했다]->(z)
CREATE (a)-[:놓인 시리아 주민과 아동들이 회복되도록]->(y)
CREATE (a)-[:힘을 모으길 기대한다]->(x)
CREATE (a)-[:복합적 위기에 놓인]->(w)
CREATE (a)-[:포"
"한편 월드비전은 대지진 발생 직후부터 시리아와 튀르키예 내에서 긴급구호 활동을 펼쳤고 현재는 조기 복구에 한창이다. 월드비전이 시리아 이들리브, 알레포 그리고 튀르키예 ▲가지안테프, ▲아디야만, ▲킬리스, ▲산리우르파, ▲하타이주에서 지원한 이재민은 아동 53만명을 포함한 949,397명에 이른다. 월드비전은 7월 기준 현재까지 깨끗하고 안전한 식수 트럭 및 식수대를 547,006명에게 제공했으며, 다목적 재난지원금은 21,857명에게 지원, 간편식은 11,463명에게 제공했다. 또한 학교 및 임시 교육시설을 통해 34,517명에게 학습자료를 지원했으며, 32,603명에게 심리사회적 지원 키트를 제공했다.","CREATE (a:월드비전)
CREATE (b:시리아)
CREATE (c:튀르키예)
CREATE (d:이재민)
CREATE (e:아동)
CREATE (g:식수대)
CREATE (h:다목적_재난지원금)
CREATE (i:간편식)
CREATE (j:학교)
CREATE (k:임시_교육시설)
CREATE (l:학습자료)
CREATE (m:심리사회적_지원_키트)
CREATE (a)-[:펼쳤다]->(b)
CREATE (a)-[:지원했다]->(d)
CREATE (d)-[:포함]->(e)
CREATE (a)-[:제공했다]->(f)
CREATE (a)-[:제공했다]->(g)
CREATE (a)-[:지원했다]->(h)
CREATE (a)-[:제공했다]->(i)
CREATE (a)-[:지원했다]->(j)
CREATE (a)-[:지원했다]->(k)
CREATE (a)-[:제공했다]->(l)"
"또한 한국월드비전 역시 재난 발생 초기 긴급구호대응단을 급파하여 하타이 및 인근 지역에서 수요 조사 및 긴급구호물품을 전달했으며 외교부와 함께 튀르키예 정부에 긴급구호물자를 제공하고 튀르키예 대지진 민관합동조사단원으로 참여, 재건복구 기반을 마련하기 위해 다양한 이해관계자들과 협업했다.","CREATE (a:한국월드비전)
CREATE (b:재난_발생)
CREATE (c:긴급구호대응단)
CREATE (d:하타이_및_인근_지역)
CREATE (e:수요_조사_및_긴급구호물품_전달)
CREATE (f:외교부)
CREATE (g:튀르키예_정부)
CREATE (h:긴급구호물자_제공)
CREATE (i:튀르키예_대지진_민관합동조사단원)
CREATE (j:재건복구_기반_마련)
CREATE (k:이해관계자들과_협업)
CREATE (a)-[:재난_발생]->(b)
CREATE (a)-[:긴급구호대응단_급파]->(c)
CREATE (c)-[:하타이_및_인근_지역에서_수요_조사_및_긴급구호물품_전달]->(d)
CREATE (a)-[:외교부와_함께]->(f)
CREATE (f)-[:튀르키예_정부에_긴급구호물자_제공]->(g)
CREATE (g)-[:튀르키예_대지진_민관합동조사단원으로_참여]->(i)
CREATE (i)-[:재건복구_기반_마련]->(j)"
"요한 무이(Johan Mooij) 월드비전 시리아 대응 총책임자는 ""대지진이 시리아 북서부를 강타한지 반년이 지났다. 시리아 북서 지역의 450만 인구는 지속된 분쟁과 경제위기, 콜레라 발병, 그리고 혹독한 기후 상황으로 지속적인 고통을 겪고 있다""고 말했다. 이어 ""시리아 북서부에서 우려가 커지고 있는 것은 여전히 임시 대피소에 살고 있는 주민들이 늘어나고 있다는 점”이라며 “지진으로 집을 잃은 약 26만 5천명의 주민들은 여전히 임시대피소에서 생활하고 있는데 최근 폭염으로 텐트 내부 온도 상승함에 따라 화재가 발생하고 있다. 지난 7월 15일부터 17일까지 불과 3일 동안 40건 이상의 화재가 발생했으며 보고서에 따르면 2023년 현재까지 180건 이상의 화재 사건이 발생해 5명이 사망했고 220개 이상의 텐트가 파손됐다""고 전했다.","CREATE (a:요한_무이)
CREATE (b:월드비전)
CREATE (c:시리아)
CREATE (d:북서부)
CREATE (e:450만_인구)
CREATE (f:분쟁)
CREATE (g:경제위기)
CREATE (h:콜레라_발병)
CREATE (i:혹독한_기후)
CREATE (j:임시_대피소)
CREATE (k:주민)
CREATE (l:집)
CREATE (m:잃은)
CREATE (n:약_26만_5천명)
CREATE (o:임시대피소)
CREATE (p:텐트)
CREATE (s:7월_15일)
CREATE (t:17일)
CREATE (u:3일)
CREATE (v:40건)
CREATE (w:2023년)
CREATE (x:180건)
CREATE (y:5명)
CREATE (aa:220개)
CREATE (bb:파손)
CREATE (a)-[:월드비전_총책임자]->(b)
CREATE (c)-[:북서부_주민]->(d)
CREATE (e)-[:인구]->(c)
CREATE (f)-[:분쟁]->(c)
CREATE (g)-[:경제위기]->(c)
CREATE (h)-[:콜레라_발병]->(c)
CREATE (i)-[:혹독한_기후]->(c)
CREATE (j)-[:임시_대피소]->(k)
CREATE (k)-[:주민]->(l)
CREATE (l)-[:집]->(m)
CREATE (m)-[:잃은]->(n)
CREATE (n)-[:약_26만_5천명]->(o)"
"또한 월드비전은 시리아 북서부의 상황이 식량 배급 삭감으로 인해 점점 더 복잡해지고 있다고 우려를 표했다. 약 250만 명의 주민과 아동들은 심각한 기아 위험에 처해있으며, 이미 고조된 위기를 악화시키고 있다.","CREATE (a:월드비전)
CREATE (b:시리아 {이름: '북서부'})
CREATE (c:상황)
CREATE (d:식량_배급_삭감)
CREATE (e:주민 {숫자: 250만})
CREATE (f:아동)
CREATE (g:기아 위험)
CREATE (h:위기)
CREATE (a)-[:우려를 표했다]->(c)
CREATE (c)-[:복잡해지고 있다]->(b)
CREATE (b)-[:식량 배급 삭감으로]->(d)
CREATE (d)-[:점점 더 복잡해지고 있다]->(h)
CREATE (h)-[:고조된 위기를 악화시키고 있다]->(g)
CREATE (g)-[:처해있으며]->(e)
CREATE (e)-[:이미"
"식량 불안은 2015년 이후 50% 이상 증가하여 1,210만 명으로 추정되는 사람들에게 영향을 미치고 있다. 영양실조율은 사상 최고치를 기록하고 있으며, 임신·수유부 4명 중 1명이 급성 영양실조 상태이며, 일부 지역의 아동 4명 중 1명은 신체 발달 저해를 겪고 있다.","CREATE (a:식량_불안)
CREATE (b:2015년)
CREATE (c:1,210만 명)
CREATE (d:사람들)
CREATE (e:영양실조율)
CREATE (f:사상 최고치)
CREATE (g:임신·수유부)
CREATE (h:4명)
CREATE (i:1명)
CREATE (j:급성 영양실조)
CREATE (k:일부 지역)
CREATE (l:아동)
CREATE (m:4명)
CREATE (n:1명)
CREATE (o:신체 발달 저해)
CREATE (a)-[:이후]->(b)
CREATE (a)-[:증가]->(c)
CREATE (a)-[:영향]->(d)
CREATE (e)-[:사상 최고치]->(f)
CREATE (g)-[:4명 중 1명]->(h)
CREATE (h)-[:급성 영양실조]->(i)
CREATE (k)-[:일부 지역]->(l)
CREATE (l)-[:4명 중 1명]->(m)
CREATE (m)-[:신체 발달 저해"
"이처럼 심각한 상황에도 불구하고 53억 달러(한화 약 6조 9천2백여원)를 필요로 하는 2023년 인도주의적 대응 계획 중 현재까지 약 13%의 자금만 지원되고 있어, 월드비전을 비롯한 인도적 지원 기관들은 심각한 우려를 제기하고 있다.","CREATE (a:인도주의적_대응_계획)
CREATE (b:자금_지원)
CREATE (c:월드비전)
CREATE (d:인도적_지원_기관)
CREATE (a)-[:필요로_하는_금액]->(b)
CREATE (b)-[:지원되고_있어]->(c)"
"요한 무이는 “세상 어떠한 아동도 굶주려서는 안 되기 때문에 우리는 긴급한 도움이 필요한 사람들을 지원하고, 기아의 근본 원인을 해결하며, 전 세계적으로 식량 안보를 높이고, 아동과 지역주민, 지역 사회를 위한 보호 조치를 강화하기 위해 주요 이해 관계자들과 협력하고 있다”며 ""절망적인 상황임에도 불구하고 월드비전과 협력 기관들은 포기하지 않고 노력하고 있음에도 불구하고 더 많은 국제적인 도움과 관심이 절실하다. 이번 대지진 발생 6개월을 계기로 개인, 기업, 정부, 그리고 국제 NGO들이 복합적 위기에 놓인 시리아 주민과 아동들이 회복되도록 힘을 모으길 기대한다""고 말했다.","CREATE (a:요한_무이)
CREATE (b:세상)
CREATE (d:굶주려서)
CREATE (e:안_되기_때문에)
CREATE (f:우리)
CREATE (g:긴급한_도움)
CREATE (h:사람들)
CREATE (i:지원하고)
CREATE (j:기아의_근본_원인)
CREATE (k:해결하며)
CREATE (l:전_세계적으로)
CREATE (m:식량_안보)
CREATE (n:높이고)
CREATE (o:아동과 지역주민, 지역 사회)
CREATE (p:보호 조치)
CREATE (q:강화하기 위해)
CREATE (r:주요 이해 관계자들)
CREATE (s:협력하고 있다)
CREATE (t:절망적인 상황임에도)
CREATE (u:불구하고)
CREATE (v:월드비전과 협력 기관들)
CREATE (w:포기하지 않고)
CREATE (x:노력하고 있음에도)
CREATE (y:더 많은 국제적인 도움과 관심)
CREATE (z:절실하다)
CREATE (a)-[:말했다]->(z)
CREATE (a)-[:놓인 시리아 주민과 아동들이 회복되도록]->(y)
CREATE (a)-[:힘을 모으길 기대한다]->(x)
CREATE (a)-[:복합적 위기에 놓인]->(w)
CREATE (a)-[:포"
"한편 월드비전은 대지진 발생 직후부터 시리아와 튀르키예 내에서 긴급구호 활동을 펼쳤고 현재는 조기 복구에 한창이다. 월드비전이 시리아 이들리브, 알레포 그리고 튀르키예 ▲가지안테프, ▲아디야만, ▲킬리스, ▲산리우르파, ▲하타이주에서 지원한 이재민은 아동 53만명을 포함한 949,397명에 이른다. 월드비전은 7월 기준 현재까지 깨끗하고 안전한 식수 트럭 및 식수대를 547,006명에게 제공했으며, 다목적 재난지원금은 21,857명에게 지원, 간편식은 11,463명에게 제공했다. 또한 학교 및 임시 교육시설을 통해 34,517명에게 학습자료를 지원했으며, 32,603명에게 심리사회적 지원 키트를 제공했다.","CREATE (a:월드비전)
CREATE (b:시리아)
CREATE (c:튀르키예)
CREATE (d:이재민)
CREATE (e:아동)
CREATE (g:식수대)
CREATE (h:다목적_재난지원금)
CREATE (i:간편식)
CREATE (j:학교)
CREATE (k:임시_교육시설)
CREATE (l:학습자료)
CREATE (m:심리사회적_지원_키트)
CREATE (a)-[:펼쳤다]->(b)
CREATE (a)-[:지원했다]->(d)
CREATE (d)-[:포함]->(e)
CREATE (a)-[:제공했다]->(f)
CREATE (a)-[:제공했다]->(g)
CREATE (a)-[:지원했다]->(h)
CREATE (a)-[:제공했다]->(i)
CREATE (a)-[:지원했다]->(j)
CREATE (a)-[:지원했다]->(k)
CREATE (a)-[:제공했다]->(l)"
"또한 한국월드비전 역시 재난 발생 초기 긴급구호대응단을 급파하여 하타이 및 인근 지역에서 수요 조사 및 긴급구호물품을 전달했으며 외교부와 함께 튀르키예 정부에 긴급구호물자를 제공하고 튀르키예 대지진 민관합동조사단원으로 참여, 재건복구 기반을 마련하기 위해 다양한 이해관계자들과 협업했다.","CREATE (a:한국월드비전)
CREATE (b:재난_발생)
CREATE (c:긴급구호대응단)
CREATE (d:하타이_및_인근_지역)
CREATE (e:수요_조사_및_긴급구호물품_전달)
CREATE (f:외교부)
CREATE (g:튀르키예_정부)
CREATE (h:긴급구호물자_제공)
CREATE (i:튀르키예_대지진_민관합동조사단원)
CREATE (j:재건복구_기반_마련)
CREATE (k:이해관계자들과_협업)
CREATE (a)-[:재난_발생]->(b)
CREATE (a)-[:긴급구호대응단_급파]->(c)
CREATE (c)-[:하타이_및_인근_지역에서_수요_조사_및_긴급구호물품_전달]->(d)
CREATE (a)-[:외교부와_함께]->(f)
CREATE (f)-[:튀르키예_정부에_긴급구호물자_제공]->(g)
CREATE (g)-[:튀르키예_대지진_민관합동조사단원으로_참여]->(i)
CREATE (i)-[:재건복구_기반_마련]->(j)"
오늘부터 이틀간이 전력 수요 피크를 이룰 것으로 보인다. 이창양 산업통상자원부 장관은 7일 서울 마포구 중부발전 서울발전본부를 직업 찾아 전력설비 관리 현황을 점검하고 현장직원을 격려했다. 또 이번 주는 전 국민적으로 에너지 절감에 동참해 달라고 당부했다.,"CREATE (a:이번주)
CREATE (b:전력수요)
CREATE (c:이창양)
CREATE (d:산업통상자원부)
CREATE (e:장관)
CREATE (h:마포구)
CREATE (i:중부발전)
CREATE (j:서울발전본부)
CREATE (k:전력설비)
CREATE (l:관리)
CREATE (m:현장직원)
CREATE (n:격려)
CREATE (o:에너지절감)
CREATE (p:국민)
CREATE (a)-[:START]->(b)
CREATE (b)-[:PEAK]->(c)
CREATE (c)-[:MINISTER]->(d)
CREATE (d)-[:JOB]->(e)
CREATE (e)-[:CHECK]->(f)
CREATE (f)-[:LOCATION]->(g)
CREATE (g)-[:MANAGE]->(h)
CREATE (h)-[:PART]->(i)
CREATE (i)-[:JOIN]->(j)
CREATE (j)-[:INSPECTION]->(k)
CREATE (k)-[:ENCOURAGE]->(m)
CREATE (m)-[:MESSAGE]->(n)
CREATE (n)-[:ENERGY_SAVING]->(o)"
"이 장관은 설비점검 현황을 직접 보고받고, 발전소 운영을 통제하는 전기실·가스터빈이 가동 중인 지하발전소 등 주요시설을 시찰하며 전력 수급 상황을 살폈다.","CREATE (a:이_장관)
CREATE (b:설비점검_현황)
CREATE (c:발전소_운영)
CREATE (d:전기실·가스터빈)
CREATE (e:가동 중인 지하발전소)
CREATE (f:주요시설)
CREATE (g:전력 수급 상황)
CREATE (a)-[:직접 보고받고]->(b)
CREATE (c)-[:통제하는]->(d)
CREATE (d)-[:가동 중인]->(e)
CREATE (e)-[:시찰하며]->(f)
CREATE (f)-[:전력 수급 상황을 살폈다"
"이 장관은 ""이번 주 수요증가에 대비해 원전, 화력발전 등을 총동원하여 충분한 공급능력을 확보했으나 예상을 벗어난 폭염이나 피크시간대 태양광발전 변동성 등이 생길 수 있으므로 실시간으로 상황을 살피며 수급관리에 한치의 빈틈이 없도록 관리하겠다""고 밝혔다.","CREATE (a:이_장관)
CREATE (b:이번_주_수요증가)
CREATE (c:원전)
CREATE (d:화력발전)
CREATE (e:충분한_공급능력)
CREATE (f:예상을_벗어난_폭염)
CREATE (g:피크시간대_태양광발전_변동성)
CREATE (h:실시간으로_상황을_살피며)
CREATE (i:수급관리에_한치의_빈틈이_없도록)
CREATE (j:관리하겠다)
CREATE (a)-[:밝혔다]->(b)
CREATE (a)-[:대비해]->(c)
CREATE (a)-[:총동원하여]->(d)
CREATE (d)-[:충분한_공급능력을_확보했으나]->(e)
CREATE (e)-[:예상을_벗어난]->(f)
CREATE (f)-[:폭염이나]->(g)
CREATE (g)-[:피크시간대_태양광발전_변동성]->(h)
CREATE (h)-[:실시간으로_상황을_살피며]->(i)
CREATE (i)-[:수급관리에_한치의_빈틈이_없도록]->(j)"
"또 이 장관은 유관 기관에 ""전력 설비를 반복적으로 점검해 불시고장이 발생하지 않도록 미연에 방지하고, 폭염이 지속되는 상황에서 현장 근로자들의 온열질환 등 작업장 안전관리도 세심히 챙겨달라""고 당부했다.","CREATE (a:장관)
CREATE (b:유관기관)
CREATE (c:전력설비)
CREATE (d:불시고장)
CREATE (e:미연)
CREATE (g:현장근로자)
CREATE (h:온열질환)
CREATE (i:작업장안전관리)
CREATE (a)-[:당부했다]->(b)
CREATE (b)-[:점검해]->(c)
CREATE (c)-[:반복적으로]->(d)
CREATE (d)-[:발생하지_않도록]->(e)
CREATE (e)-[:미연에]->(f)
CREATE (f)-[:지속되는]->(g)
CREATE (g)-[:온열질환_등]->(h)"
"이어 국민에게도 ""수요를 결정하는 것은 결국 국민""이라며 ""이번주 만큼은 에너지 절감에 동참하고 일부 매장의 개문냉방을 자제해달라""고 요청했다.","CREATE (a:국민 {이름: '이어'})
CREATE (b:결정 {이름: '수요'})
CREATE (c:국민 {이름: '국민'})
CREATE (d:에너지 {이름: '에너지 절감'})
CREATE (e:매장 {이름: '매장'})
CREATE (f:개문냉방 {이름: '개문냉방'})
CREATE (a)-[:결정하다]->(b)
CREATE (b)-[:에너지_절감]->(d)
CREATE (d)-[:동참하다]->(c)
CREATE (c)-[:일부_매장_개문냉방_자제하다]->(e)"
"산업부는 기상청의 예보 등을 종합해 7일부터 8일 오후까지 전력 수요가 올 여름 최고치인 92.9GW(기가와트)까지 높아질 것이라고 보고 있다. 전력거래소는 이날 최대전력 발생 시간은 오후 5∼6시, 최대전력은 92.7GW로 예상하고 있다.","CREATE (a:산업부)
CREATE (b:기상청)
CREATE (c:예보)
CREATE (d:전력_수요)
CREATE (e:전력거래소)
CREATE (f:최대전력)
CREATE (g:시간)
CREATE (a)-[:종합해]->(c)
CREATE (c)-[:높아질_것이라고_보고_있다]->(d)
CREATE (d)-[:올_여름_최고치인]->(f)
CREATE (f)-[:발생_시간은]->(g)"
전력 공급 능력은 104GW가 확보된 상황이다. 지난달 말 고장으로 가동이 멈췄던 한빛원전 2호기가 지난 4일 원자력안전위원회의 재가동 승인에 따라 6일부터 정상 가동되면서 한숨 돌린 모양새다.,"CREATE (a:전력_공급_능력)
CREATE (b:한빛원전_2호기)
CREATE (c:고장)
CREATE (d:원자력안전위원회)
CREATE (e:재가동_승인)
CREATE (f:6일)
CREATE (a)-[:확보된_상황이다]->(b)
CREATE (b)-[:가동이_멈췄던]->(c)
CREATE (c)-[:고장으로]->(d)
CREATE (d)-[:재가동_승인]->(e)"
"피크시 92.9GW의 전력 수요에 대응하더라도 11GW 이상의 예비력이 남아있는 셈이다. 전력 경보 기준은 예비력 4.5GW 시 '관심'에서 시작해 3.5GW '주의', 2.5GW '경계', 1.5GW '심각'으로 격상된다.","CREATE (a:전력_수요 {이름: '피크시 92.9GW'})
CREATE (b:예비력 {이름: '11GW 이상'})
CREATE (a)-[:대응하다]->(b)
CREATE (b)-[:남아있다]->(:None)
CREATE (c:전력_경보_기준)
CREATE (c)-[:시작해]->(d:예비력 4.5GW)
CREATE (d)-[:주의]->(e:예비력 3.5GW)
CREATE (e)-[:경계]->(f:예비력 2.5GW)
CREATE (f)-[:심각]->(g:예비력 1.5GW)
CREATE (g)-[:격상된다]->("
전력 당국은 지난 6월 15일부터 여름철 대책 기간을 운영 중이다. 이번 주 피크에 대비해 사실상 비상 체제를 가동하고 있다.,"CREATE (a:전력_당국)
CREATE (b:여름철_대책_기간)
CREATE (a)-[:운영_중이다 {시간: '지난 6월 15일부터'}]->(b)
CREATE (b)-[:피크에_대비해 {에서: '이번 주'}]->(:비상 체제)"
"전북 부안군 새만금에서 열리고 있는 ‘제25회 세계스카우트잼버리’(잼버리)의 정상 진행을 위해 정부는 물론 재계·종교계까지 민관(民官)이 팔을 걷어붙인 상황에서, 여야가 며칠째 ‘네 탓 공방’ 수렁에 빠지고 있다.","CREATE (a:전북_부안군)
CREATE (b:새만금)
CREATE (c:제25회_세계스카우트잼버리)
CREATE (d:정부)
CREATE (f:종교계)
CREATE (g:민관)
CREATE (i:네_탓_공방)
CREATE (j:수렁)
CREATE (a)-[:위해]->(c)
CREATE (c)-[:정상_진행]->(d)
CREATE (d)-[:민관]->(g)
CREATE (g)-[:팔을_걷어붙인]->(e)
CREATE (e)-[:며칠째]->(f)
CREATE (f)-[:빠지고_있다]->(h)
CREATE (h)-[:네_탓_공방]->(i)"
"김기현 국민의힘 대표는 7일 국회에서 열린 최고위원회의에서 “잼버리 유치 확정은 2017년 8월 문재인 정부 시절”이라며 “문 전 대통령이 직접 영상까지 찍어 홍보에 열중했으며, 관련 특별법이 국회를 통과하고 준비종합계획 수립 같은 용역도 모두 문재인 정권에서 주도했다”고 밝혔다. 김 대표는 이어 “민주당이 제대로 된 공당이라면 정부 비판 전에 자신들의 과거 실정부터 반성해야 한다”며 야권 책임을 부각했다.","CREATE (a:김기현 {이름: '김기현'})
CREATE (b:국민의힘 {이름: '국민의힘'})
CREATE (c:최고위원회의 {이름: '최고위원회의'})
CREATE (d:문재인 {이름: '문재인'})
CREATE (e:대통령 {이름: '대통령'})
CREATE (f:홍보 {이름: '홍보'})
CREATE (g:특별법 {이름: '특별법'})
CREATE (h:준비종합계획 {이름: '준비종합계획'})
CREATE (i:민주당 {이름: '민주당'})
CREATE (a)-[:대표]->(b)
CREATE (c)-[:열린]->(a)
CREATE (d)-[:문재인]->(e)
CREATE (e)-[:직접]->(f)
CREATE (f)-[:홍보에]->(g)
CREATE (g)-[:국회를]->(h)
CREATE (h)-[:주도했다]->(i)"
"강민국 수석대변인도 회의 직후 ‘전 정부가 준비를 잘못했으면 현 정부가 그만큼 대응했어야 하지 않았나’라는 취재진 질문에 “행사의 집행위원장은 (민주당 소속 김관영) 전북도지사이니, 전북도가 책임을 갖는 것”이라고 답했다.","CREATE (a:강민국)
CREATE (b:수석대변인)
CREATE (c:회의)
CREATE (d:취재진)
CREATE (e:질문)
CREATE (g:집행위원장)
CREATE (h:민주당)
CREATE (i:김관영)
CREATE (j:전북도지사)
CREATE (k:전북도)
CREATE (a)-[:수석대변인]->(b)
CREATE (b)-[:회의]->(c)
CREATE (c)-[:취재진]->(d)
CREATE (d)-[:질문]->(e)
CREATE (e)-[:대응했어야_하지_않았나]->(f)
CREATE (f)-[:행사]->(g)
CREATE (g)-[:집행위원장]->(h)
CREATE (h)-[:민주당]->(i)
CREATE (i)-[:김관영]->(j)
CREATE (j)-[:전북도지사]->(k)"
"이에 민주당은 ‘전 전 정부’인 박근혜 정부까지 소환해 맞불을 놨다. 이재명 대표는 최고위회의에서 “잼버리 대회는 박근혜 정부를 비롯해 역대 정부가 추진한 행사”라며 “남 탓, 전임 탓한다고 해결되지 않는다”고 비판했다. 김승원 의원도 전날(6일) 페이스북에 “잼버리 새만금 장소는 2015년 박근혜 정부 당시 확정됐다”고 강조했다.","CREATE (a:민주당)
CREATE (b:박근혜 {이름: '박근혜 정부'})
CREATE (c:이재명 {이름: '이재명'})
CREATE (d:최고위회의)
CREATE (e:행사 {속성: '잼버리 대회'})
CREATE (f:남 {속성: '남 탓'})
CREATE (g:전임 {속성: '전임 탓'})
CREATE (h:김승원 {이름: '김승원'})
CREATE (i:페이스북)
CREATE (j:2015년)
CREATE (a)-[:소환해_맞불을_놨다]->(b)
CREATE (c)-[:비롯해_추진한_행사]->(e)
CREATE (e)-[:남 탓, 전임 탓한다고 해결되지 않는다]->(f, g)
CREATE (h)-[:페이스북에 강조했다]->(i)
CREATE (i)-[:2015년 박근혜 정부 당시 확정됐다"
"양당 대표까지 뛰어든 ‘네 탓 공방’에 정치권에선 자성의 목소리도 일었다. 이광재 국회 사무총장은 이날 SBS라디오에 나와 “(여야) 책임 공방은 국민에게 매를 벌고 있는 것”이라고 비판했다. 전북 부안이 지역구인 이원택 민주당 의원도 CBS 라디오에서 “개최지는 박근혜 정부 시절 결정이 났지만, 기반시설을 구축하는 건 문재인 정부가 역할을 해야 했다”는 소신 발언을 했다. 민주당 원내 관계자는 “집행위원장이 (민주당 소속) 김관영 전북지사라 우리도 책임을 벗어날 수 없다”며 “여권 탓을 반복하면 역풍을 맞을 수 있다”고 말했다.","CREATE (a:이광재 {이름: '이광재'})
CREATE (b:이원택 {이름: '이원택'})
CREATE (c:김관영 {이름: '김관영'})
CREATE (d:민주당 {이름: '민주당'})
CREATE (e:박근혜 {이름: '박근혜'})
CREATE (f:문재인 {이름: '문재인'})
CREATE (a)-[:비판했다]->(d)
CREATE (b)-[:발언했다]->(d)
CREATE (c)-[:책임을_벗어날_수_없다]->(d)
CREATE (e)-[:결정이_났다]->(f)"
